Company_Name,Status,Company_Url,Text
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/robot-controllers/kuka-smartpad-pro,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-controllers/kuka-smartpad-pro' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-controllers/kuka-smartpad-pro' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/robot-controllers/kuka-smartpad-pro on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/software/application-software/kuka_seamtech,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/software/application-software/kuka_seamtech' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/software/application-software/kuka_seamtech' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/software/application-software/kuka_seamtech on this server

Apache Sling"
KUKA,404,"https://www.cadence.com/en-de/products/robot-systems/software/hub-technologies/kuka,-d-,plc-mxautomation","404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/software/hub-technologies/kuka,-d-,plc-mxautomation' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/software/hub-technologies/kuka,-d-,plc-mxautomation' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/software/hub-technologies/kuka,-d-,plc-mxautomation on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/services/kuka-college/kuka-online-seminars,"404 Resource at '/content/cadence-www/global/en-de/services/kuka-college/kuka-online-seminars' not found: No resource found

Resource at '/content/cadence-www/global/en-de/services/kuka-college/kuka-online-seminars' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/services/kuka-college/kuka-online-seminars on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/robot-periphery/energy-supply-systems,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/energy-supply-systems' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/energy-supply-systems' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/robot-periphery/energy-supply-systems on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/production-systems/automotive-systems-engineering,"404 Resource at '/content/cadence-www/global/en-de/products/production-systems/automotive-systems-engineering' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/production-systems/automotive-systems-engineering' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/production-systems/automotive-systems-engineering on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/robot-periphery/positioners/kp2-hv500,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/kp2-hv500' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/kp2-hv500' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/kp2-hv500 on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/robot-periphery/positioners/customer-specific-positioners,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/customer-specific-positioners' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/customer-specific-positioners' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/customer-specific-positioners on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/robot-periphery/positioners/kp1-v2t-m,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/kp1-v2t-m' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/kp1-v2t-m' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/kp1-v2t-m on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/future-production/research-and-development/research-collaborations/ioc,"404 Resource at '/content/cadence-www/global/en-de/future-production/research-and-development/research-collaborations/ioc' not found: No resource found

Resource at '/content/cadence-www/global/en-de/future-production/research-and-development/research-collaborations/ioc' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/future-production/research-and-development/research-collaborations/ioc on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/software/application-software/kuka_processscreen,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/software/application-software/kuka_processscreen' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/software/application-software/kuka_processscreen' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/software/application-software/kuka_processscreen on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/industries/metal-industry/foundry-and-forging-industry/kuka-foundry-robots,"404 Resource at '/content/cadence-www/global/en-de/industries/metal-industry/foundry-and-forging-industry/kuka-foundry-robots' not found: No resource found

Resource at '/content/cadence-www/global/en-de/industries/metal-industry/foundry-and-forging-industry/kuka-foundry-robots' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/industries/metal-industry/foundry-and-forging-industry/kuka-foundry-robots on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/industries/health-care/kuka-medical-robotics/sunrise_os-med,"404 Resource at '/content/cadence-www/global/en-de/industries/health-care/kuka-medical-robotics/sunrise_os-med' not found: No resource found

Resource at '/content/cadence-www/global/en-de/industries/health-care/kuka-medical-robotics/sunrise_os-med' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/industries/health-care/kuka-medical-robotics/sunrise_os-med on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/software/application-software/kuka_lasertech,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/software/application-software/kuka_lasertech' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/software/application-software/kuka_lasertech' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/software/application-software/kuka_lasertech on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/robot-controllers/krc-robotstar,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-controllers/krc-robotstar' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-controllers/krc-robotstar' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/robot-controllers/krc-robotstar on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/future-production/iiqka/iiqka-pre-launch-package/kuka-smartpad-pro,"404 Resource at '/content/cadence-www/global/en-de/future-production/iiqka/iiqka-pre-launch-package/kuka-smartpad-pro' not found: No resource found

Resource at '/content/cadence-www/global/en-de/future-production/iiqka/iiqka-pre-launch-package/kuka-smartpad-pro' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/future-production/iiqka/iiqka-pre-launch-package/kuka-smartpad-pro on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/robot-periphery/linear-units,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/linear-units' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/linear-units' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/robot-periphery/linear-units on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/mobility/mobile-robots/kuka-flexfellow/kuka-flexfellow-family,"404 Resource at '/content/cadence-www/global/en-de/products/mobility/mobile-robots/kuka-flexfellow/kuka-flexfellow-family' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/mobility/mobile-robots/kuka-flexfellow/kuka-flexfellow-family' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/mobility/mobile-robots/kuka-flexfellow/kuka-flexfellow-family on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/mobility/automated-guided-vehicle-systems/agvs-system-integration,"404 Resource at '/content/cadence-www/global/en-de/products/mobility/automated-guided-vehicle-systems/agvs-system-integration' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/mobility/automated-guided-vehicle-systems/agvs-system-integration' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/mobility/automated-guided-vehicle-systems/agvs-system-integration on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/industries/other-industries/entertainment-industry/amusement-rides/kr-passenger,"404 Resource at '/content/cadence-www/global/en-de/industries/other-industries/entertainment-industry/amusement-rides/kr-passenger' not found: No resource found

Resource at '/content/cadence-www/global/en-de/industries/other-industries/entertainment-industry/amusement-rides/kr-passenger' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/industries/other-industries/entertainment-industry/amusement-rides/kr-passenger on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-framer,"404 Resource at '/content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-framer' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-framer' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-framer on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/robot-periphery/positioners/kp3-v2h,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/kp3-v2h' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/kp3-v2h' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/robot-periphery/positioners/kp3-v2h on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-turnflex,"404 Resource at '/content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-turnflex' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-turnflex' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-turnflex on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/mobility/navigation-solution,"404 Resource at '/content/cadence-www/global/en-de/products/mobility/navigation-solution' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/mobility/navigation-solution' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/mobility/navigation-solution on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/robot-systems/robot-controllers/smartpad,"404 Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-controllers/smartpad' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/robot-systems/robot-controllers/smartpad' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/robot-systems/robot-controllers/smartpad on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-trunnion,"404 Resource at '/content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-trunnion' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-trunnion' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/plant-systems/ks-trunnion on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/products/production-systems/standard-products-for-automation/ks-flexroller,"404 Resource at '/content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/ks-flexroller' not found: No resource found

Resource at '/content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/ks-flexroller' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/products/production-systems/standard-products-for-automation/ks-flexroller on this server

Apache Sling"
KUKA,404,https://www.cadence.com/en-de/industries/e-commerce,"404 Resource at '/content/cadence-www/global/en-de/industries/e-commerce' not found: No resource found

Resource at '/content/cadence-www/global/en-de/industries/e-commerce' not found: No resource found
Cannot serve request to /content/cadence-www/global/en-de/industries/e-commerce on this server

Apache Sling"
